municipality_code,city_district,cadastral_area,year,car_count,truck_count,total_vehicles,_fact_loaded_at
Brno-Kohoutovice,Brno-Kohoutovice,Pisárky,2023,14,6,20,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2010,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2011,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2012,23,7,30,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2013,23,7,30,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2014,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2015,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2016,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2017,23,7,30,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2018,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2019,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2020,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2021,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2022,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Bystrc,2023,24,7,31,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2010,11,8,19,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2011,11,8,19,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2012,12,8,20,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2013,12,8,20,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2014,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2015,12,8,20,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2016,11,8,19,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2017,12,8,20,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2018,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2019,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2020,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2021,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2022,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Komín,2023,13,8,21,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2010,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2011,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2012,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2013,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2014,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2015,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2016,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2017,22,7,29,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2018,20,7,27,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2019,20,7,27,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2020,20,7,27,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2021,20,7,27,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2022,20,7,27,2026-01-12 01:35:11.492392
Brno-Komín,Brno-Komín,Žabovřesky,2023,20,7,27,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2010,18,13,31,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2011,18,13,31,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2012,19,13,32,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2013,19,13,32,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2014,20,9,29,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2015,19,9,28,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2016,21,9,30,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2017,24,10,34,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2018,24,10,34,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2019,24,10,34,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2020,24,10,34,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2021,25,10,35,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2022,25,10,35,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Královo Pole,2023,26,11,37,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2010,8,9,17,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2011,8,9,17,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2012,8,9,17,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2013,6,7,13,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2014,6,7,13,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2015,6,7,13,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2016,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2017,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2018,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2019,7,5,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2020,7,5,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2021,7,7,14,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2022,7,7,14,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Lesná,2023,7,7,14,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2010,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2011,6,5,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2012,6,5,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2013,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2014,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2015,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2016,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2017,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2018,5,5,10,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2019,4,4,8,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2020,3,5,8,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2021,3,5,8,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2022,3,5,8,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Medlánky,2023,3,5,8,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2010,29,10,39,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2011,29,10,39,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2012,30,10,40,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2013,30,10,40,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2014,31,7,38,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2015,31,7,38,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2016,31,7,38,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2017,32,8,40,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2018,33,9,42,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2019,33,9,42,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2020,33,10,43,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2021,34,10,44,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2022,34,10,44,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Ponava,2023,34,10,44,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2010,7,8,15,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2011,7,8,15,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2012,6,8,14,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2013,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2014,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2015,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2016,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2017,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2018,5,7,12,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2019,5,6,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2020,5,6,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2021,5,6,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2022,5,6,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Sadová,2023,5,6,11,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2010,30,10,40,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2011,31,10,41,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2012,34,10,44,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2013,33,6,39,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2014,34,6,40,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2015,33,5,38,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2016,34,5,39,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2017,35,7,42,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2018,36,9,45,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2019,36,9,45,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2020,35,10,45,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2021,36,10,46,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2022,35,10,45,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Černá Pole,2023,35,10,45,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2010,20,6,26,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2011,20,6,26,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2012,17,6,23,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2013,10,10,20,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2014,10,10,20,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2015,10,8,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2016,10,8,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2017,10,8,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2018,9,9,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2019,9,9,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2020,9,9,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2021,9,9,18,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2022,10,12,22,2026-01-12 01:35:11.492392
Brno-Královo Pole,Brno-Královo Pole,Řečkovice,2023,10,12,22,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2010,14,7,21,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2011,14,7,21,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2012,15,7,22,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2013,10,6,16,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2014,10,6,16,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2015,9,6,15,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2016,9,6,15,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2017,10,6,16,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2018,10,6,16,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2019,10,6,16,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2020,11,9,20,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2021,11,9,20,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2022,10,13,23,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Líšeň,2023,10,13,23,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2010,8,6,14,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2011,9,6,15,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2012,9,6,15,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2013,6,5,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2014,6,5,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2015,6,5,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2016,5,5,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2017,5,5,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2018,5,5,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2019,5,5,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2020,5,5,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2021,6,5,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2022,5,10,15,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Unknown,2023,5,10,15,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2010,3,7,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2011,3,7,10,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2012,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2013,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2014,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2015,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2016,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2017,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2018,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2019,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2020,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2021,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2022,4,7,11,2026-01-12 01:35:11.492392
Brno-Líšeň,Brno-Líšeň,Židenice,2023,4,7,11,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2010,15,6,21,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2011,15,6,21,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2012,16,5,21,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2013,11,5,16,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2014,11,5,16,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2015,10,5,15,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2016,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2017,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2018,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2019,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2020,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2021,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2022,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Maloměřice,2023,11,8,19,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2010,20,10,30,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2011,21,10,31,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2012,21,10,31,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2013,20,10,30,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2014,21,10,31,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2015,18,10,28,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2016,18,10,28,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2017,18,10,28,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2018,17,10,27,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2019,17,10,27,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2020,16,10,26,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2021,16,10,26,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2022,16,10,26,2026-01-12 01:35:11.492392
Brno-Maloměřice a Obřany,Brno-Maloměřice a Obřany,Obřany,2023,16,10,26,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2010,16,12,28,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2011,16,12,28,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2012,17,12,29,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2013,14,11,25,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2014,14,11,25,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2015,13,13,26,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2016,13,13,26,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2017,14,13,27,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2018,14,13,27,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2019,14,13,27,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2020,13,13,26,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2021,13,13,26,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2022,12,13,25,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Medlánky,2023,12,13,25,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2010,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2011,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2012,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2013,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2014,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2015,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2016,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2017,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2018,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2019,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2020,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2021,10,12,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2022,9,13,22,2026-01-12 01:35:11.492392
Brno-Medlánky,Brno-Medlánky,Řečkovice,2023,9,13,22,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2010,17,10,27,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2011,17,10,27,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2012,18,10,28,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2013,15,9,24,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2014,15,9,24,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2015,13,10,23,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2016,13,9,22,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2017,13,9,22,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2018,12,9,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2019,12,9,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2020,12,9,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2021,12,9,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2022,12,9,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Nový Lískovec,2023,12,9,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2010,21,6,27,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2011,21,6,27,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2012,22,5,27,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2013,17,5,22,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2014,18,5,23,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2015,16,5,21,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2016,17,8,25,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2017,17,8,25,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2018,16,9,25,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2019,16,9,25,2026-01-12 01:35:11.492392
