date_key,full_date,day,month,year,day_of_week,month_name,is_weekend
20240819,2024-08-19,19,8,2024,Monday,August,f
20170514,2017-05-14,14,5,2017,Sunday,May,t
20161112,2016-11-12,12,11,2016,Saturday,November,t
20240106,2024-01-06,6,1,2024,Saturday,January,t
20110228,2011-02-28,28,2,2011,Monday,February,f
20111106,2011-11-06,6,11,2011,Sunday,November,t
20200102,2020-01-02,2,1,2020,Thursday,January,f
20140608,2014-06-08,8,6,2014,Sunday,June,t
20140906,2014-09-06,6,9,2014,Saturday,September,t
20101118,2010-11-18,18,11,2010,Thursday,November,f
20230615,2023-06-15,15,6,2023,Thursday,June,f
20120326,2012-03-26,26,3,2012,Monday,March,f
20210909,2021-09-09,9,9,2021,Thursday,September,f
20180422,2018-04-22,22,4,2018,Sunday,April,t
20120911,2012-09-11,11,9,2012,Tuesday,September,f
20110509,2011-05-09,9,5,2011,Monday,May,f
20130801,2013-08-01,1,8,2013,Thursday,August,f
20160818,2016-08-18,18,8,2016,Thursday,August,f
20161028,2016-10-28,28,10,2016,Friday,October,f
20200813,2020-08-13,13,8,2020,Thursday,August,f
20241118,2024-11-18,18,11,2024,Monday,November,f
20170815,2017-08-15,15,8,2017,Tuesday,August,f
20130726,2013-07-26,26,7,2013,Friday,July,f
20160721,2016-07-21,21,7,2016,Thursday,July,f
20170106,2017-01-06,6,1,2017,Friday,January,f
20231012,2023-10-12,12,10,2023,Thursday,October,f
20130329,2013-03-29,29,3,2013,Friday,March,f
20140518,2014-05-18,18,5,2014,Sunday,May,t
20120714,2012-07-14,14,7,2012,Saturday,July,t
20170323,2017-03-23,23,3,2017,Thursday,March,f
20160209,2016-02-09,9,2,2016,Tuesday,February,f
20151026,2015-10-26,26,10,2015,Monday,October,f
20121111,2012-11-11,11,11,2012,Sunday,November,t
20190913,2019-09-13,13,9,2019,Friday,September,f
20101208,2010-12-08,8,12,2010,Wednesday,December,f
20111227,2011-12-27,27,12,2011,Tuesday,December,f
20140703,2014-07-03,3,7,2014,Thursday,July,f
20171111,2017-11-11,11,11,2017,Saturday,November,t
20110313,2011-03-13,13,3,2011,Sunday,March,t
20170823,2017-08-23,23,8,2017,Wednesday,August,f
20170918,2017-09-18,18,9,2017,Monday,September,f
20240122,2024-01-22,22,1,2024,Monday,January,f
20210825,2021-08-25,25,8,2021,Wednesday,August,f
20220614,2022-06-14,14,6,2022,Tuesday,June,f
20161027,2016-10-27,27,10,2016,Thursday,October,f
20130615,2013-06-15,15,6,2013,Saturday,June,t
20210207,2021-02-07,7,2,2021,Sunday,February,t
20230621,2023-06-21,21,6,2023,Wednesday,June,f
20160225,2016-02-25,25,2,2016,Thursday,February,f
20180505,2018-05-05,5,5,2018,Saturday,May,t
20100327,2010-03-27,27,3,2010,Saturday,March,t
20181028,2018-10-28,28,10,2018,Sunday,October,t
20140323,2014-03-23,23,3,2014,Sunday,March,t
20240913,2024-09-13,13,9,2024,Friday,September,f
20171227,2017-12-27,27,12,2017,Wednesday,December,f
20161020,2016-10-20,20,10,2016,Thursday,October,f
20190704,2019-07-04,4,7,2019,Thursday,July,f
20200207,2020-02-07,7,2,2020,Friday,February,f
20150111,2015-01-11,11,1,2015,Sunday,January,t
20150210,2015-02-10,10,2,2015,Tuesday,February,f
20101226,2010-12-26,26,12,2010,Sunday,December,t
20201127,2020-11-27,27,11,2020,Friday,November,f
20200718,2020-07-18,18,7,2020,Saturday,July,t
20241009,2024-10-09,9,10,2024,Wednesday,October,f
20140904,2014-09-04,4,9,2014,Thursday,September,f
20140109,2014-01-09,9,1,2014,Thursday,January,f
20100204,2010-02-04,4,2,2010,Thursday,February,f
20160123,2016-01-23,23,1,2016,Saturday,January,t
20190217,2019-02-17,17,2,2019,Sunday,February,t
20241126,2024-11-26,26,11,2024,Tuesday,November,f
20180817,2018-08-17,17,8,2018,Friday,August,f
20180524,2018-05-24,24,5,2018,Thursday,May,f
20191223,2019-12-23,23,12,2019,Monday,December,f
20110126,2011-01-26,26,1,2011,Wednesday,January,f
20110122,2011-01-22,22,1,2011,Saturday,January,t
20190416,2019-04-16,16,4,2019,Tuesday,April,f
20201025,2020-10-25,25,10,2020,Sunday,October,t
20160928,2016-09-28,28,9,2016,Wednesday,September,f
20180425,2018-04-25,25,4,2018,Wednesday,April,f
20100404,2010-04-04,4,4,2010,Sunday,April,t
20181216,2018-12-16,16,12,2018,Sunday,December,t
20170315,2017-03-15,15,3,2017,Wednesday,March,f
20190114,2019-01-14,14,1,2019,Monday,January,f
20200606,2020-06-06,6,6,2020,Saturday,June,t
20151218,2015-12-18,18,12,2015,Friday,December,f
20130701,2013-07-01,1,7,2013,Monday,July,f
20241026,2024-10-26,26,10,2024,Saturday,October,t
20230716,2023-07-16,16,7,2023,Sunday,July,t
20150203,2015-02-03,3,2,2015,Tuesday,February,f
20240423,2024-04-23,23,4,2024,Tuesday,April,f
20200714,2020-07-14,14,7,2020,Tuesday,July,f
20180105,2018-01-05,5,1,2018,Friday,January,f
20240225,2024-02-25,25,2,2024,Sunday,February,t
20180409,2018-04-09,9,4,2018,Monday,April,f
20100308,2010-03-08,8,3,2010,Monday,March,f
20210306,2021-03-06,6,3,2021,Saturday,March,t
20130225,2013-02-25,25,2,2013,Monday,February,f
20190729,2019-07-29,29,7,2019,Monday,July,f
20240405,2024-04-05,5,4,2024,Friday,April,f
20121231,2012-12-31,31,12,2012,Monday,December,f
20180216,2018-02-16,16,2,2018,Friday,February,f
20131020,2013-10-20,20,10,2013,Sunday,October,t
20180414,2018-04-14,14,4,2018,Saturday,April,t
20240217,2024-02-17,17,2,2024,Saturday,February,t
20110101,2011-01-01,1,1,2011,Saturday,January,t
20160330,2016-03-30,30,3,2016,Wednesday,March,f
20220829,2022-08-29,29,8,2022,Monday,August,f
20170103,2017-01-03,3,1,2017,Tuesday,January,f
20190121,2019-01-21,21,1,2019,Monday,January,f
20150313,2015-03-13,13,3,2015,Friday,March,f
20110102,2011-01-02,2,1,2011,Sunday,January,t
20100104,2010-01-04,4,1,2010,Monday,January,f
20161115,2016-11-15,15,11,2016,Tuesday,November,f
20161124,2016-11-24,24,11,2016,Thursday,November,f
20220416,2022-04-16,16,4,2022,Saturday,April,t
20241207,2024-12-07,7,12,2024,Saturday,December,t
20111014,2011-10-14,14,10,2011,Friday,October,f
20180224,2018-02-24,24,2,2018,Saturday,February,t
20180416,2018-04-16,16,4,2018,Monday,April,f
20160117,2016-01-17,17,1,2016,Sunday,January,t
20180124,2018-01-24,24,1,2018,Wednesday,January,f
20160714,2016-07-14,14,7,2016,Thursday,July,f
20210709,2021-07-09,9,7,2021,Friday,July,f
20171025,2017-10-25,25,10,2017,Wednesday,October,f
20211223,2021-12-23,23,12,2021,Thursday,December,f
20220708,2022-07-08,8,7,2022,Friday,July,f
20201030,2020-10-30,30,10,2020,Friday,October,f
20130415,2013-04-15,15,4,2013,Monday,April,f
20241115,2024-11-15,15,11,2024,Friday,November,f
20160529,2016-05-29,29,5,2016,Sunday,May,t
20100622,2010-06-22,22,6,2010,Tuesday,June,f
20121219,2012-12-19,19,12,2012,Wednesday,December,f
20160208,2016-02-08,8,2,2016,Monday,February,f
20160331,2016-03-31,31,3,2016,Thursday,March,f
20200602,2020-06-02,2,6,2020,Tuesday,June,f
20110829,2011-08-29,29,8,2011,Monday,August,f
20140528,2014-05-28,28,5,2014,Wednesday,May,f
20100526,2010-05-26,26,5,2010,Wednesday,May,f
20110805,2011-08-05,5,8,2011,Friday,August,f
20230903,2023-09-03,3,9,2023,Sunday,September,t
20111026,2011-10-26,26,10,2011,Wednesday,October,f
20110119,2011-01-19,19,1,2011,Wednesday,January,f
20100821,2010-08-21,21,8,2010,Saturday,August,t
20230906,2023-09-06,6,9,2023,Wednesday,September,f
20180920,2018-09-20,20,9,2018,Thursday,September,f
20240119,2024-01-19,19,1,2024,Friday,January,f
20240320,2024-03-20,20,3,2024,Wednesday,March,f
20150603,2015-06-03,3,6,2015,Wednesday,June,f
20230625,2023-06-25,25,6,2023,Sunday,June,t
20100804,2010-08-04,4,8,2010,Wednesday,August,f
20181125,2018-11-25,25,11,2018,Sunday,November,t
20190604,2019-06-04,4,6,2019,Tuesday,June,f
20200223,2020-02-23,23,2,2020,Sunday,February,t
20220901,2022-09-01,1,9,2022,Thursday,September,f
20121121,2012-11-21,21,11,2012,Wednesday,November,f
20130828,2013-08-28,28,8,2013,Wednesday,August,f
20170629,2017-06-29,29,6,2017,Thursday,June,f
20120426,2012-04-26,26,4,2012,Thursday,April,f
20180412,2018-04-12,12,4,2018,Thursday,April,f
20120625,2012-06-25,25,6,2012,Monday,June,f
20231001,2023-10-01,1,10,2023,Sunday,October,t
20120914,2012-09-14,14,9,2012,Friday,September,f
20201109,2020-11-09,9,11,2020,Monday,November,f
20110710,2011-07-10,10,7,2011,Sunday,July,t
20190410,2019-04-10,10,4,2019,Wednesday,April,f
20230317,2023-03-17,17,3,2023,Friday,March,f
20240502,2024-05-02,2,5,2024,Thursday,May,f
20230508,2023-05-08,8,5,2023,Monday,May,f
20230726,2023-07-26,26,7,2023,Wednesday,July,f
20110614,2011-06-14,14,6,2011,Tuesday,June,f
20211121,2021-11-21,21,11,2021,Sunday,November,t
20150514,2015-05-14,14,5,2015,Thursday,May,f
20191001,2019-10-01,1,10,2019,Tuesday,October,f
20101030,2010-10-30,30,10,2010,Saturday,October,t
20181104,2018-11-04,4,11,2018,Sunday,November,t
20150109,2015-01-09,9,1,2015,Friday,January,f
20161003,2016-10-03,3,10,2016,Monday,October,f
20160910,2016-09-10,10,9,2016,Saturday,September,t
20110622,2011-06-22,22,6,2011,Wednesday,June,f
20100428,2010-04-28,28,4,2010,Wednesday,April,f
20180922,2018-09-22,22,9,2018,Saturday,September,t
20150504,2015-05-04,4,5,2015,Monday,May,f
20170704,2017-07-04,4,7,2017,Tuesday,July,f
20160514,2016-05-14,14,5,2016,Saturday,May,t
20170205,2017-02-05,5,2,2017,Sunday,February,t
20100224,2010-02-24,24,2,2010,Wednesday,February,f
20131231,2013-12-31,31,12,2013,Tuesday,December,f
20130202,2013-02-02,2,2,2013,Saturday,February,t
20210304,2021-03-04,4,3,2021,Thursday,March,f
20111017,2011-10-17,17,10,2011,Monday,October,f
20120206,2012-02-06,6,2,2012,Monday,February,f
20220610,2022-06-10,10,6,2022,Friday,June,f
20190527,2019-05-27,27,5,2019,Monday,May,f
20110315,2011-03-15,15,3,2011,Tuesday,March,f
20191216,2019-12-16,16,12,2019,Monday,December,f
20170409,2017-04-09,9,4,2017,Sunday,April,t
20210206,2021-02-06,6,2,2021,Saturday,February,t
20101020,2010-10-20,20,10,2010,Wednesday,October,f
20160409,2016-04-09,9,4,2016,Saturday,April,t
20231030,2023-10-30,30,10,2023,Monday,October,f
20180126,2018-01-26,26,1,2018,Friday,January,f
20120212,2012-02-12,12,2,2012,Sunday,February,t
20240731,2024-07-31,31,7,2024,Wednesday,July,f
20160723,2016-07-23,23,7,2016,Saturday,July,t
20200616,2020-06-16,16,6,2020,Tuesday,June,f
20241110,2024-11-10,10,11,2024,Sunday,November,t
20171124,2017-11-24,24,11,2017,Friday,November,f
20200214,2020-02-14,14,2,2020,Friday,February,f
20130916,2013-09-16,16,9,2013,Monday,September,f
20151222,2015-12-22,22,12,2015,Tuesday,December,f
20170401,2017-04-01,1,4,2017,Saturday,April,t
20200511,2020-05-11,11,5,2020,Monday,May,f
20170807,2017-08-07,7,8,2017,Monday,August,f
20231016,2023-10-16,16,10,2023,Monday,October,f
20150623,2015-06-23,23,6,2015,Tuesday,June,f
20230328,2023-03-28,28,3,2023,Tuesday,March,f
20171020,2017-10-20,20,10,2017,Friday,October,f
20230108,2023-01-08,8,1,2023,Sunday,January,t
20230820,2023-08-20,20,8,2023,Sunday,August,t
20180912,2018-09-12,12,9,2018,Wednesday,September,f
20100415,2010-04-15,15,4,2010,Thursday,April,f
20231219,2023-12-19,19,12,2023,Tuesday,December,f
20150927,2015-09-27,27,9,2015,Sunday,September,t
20170812,2017-08-12,12,8,2017,Saturday,August,t
20160713,2016-07-13,13,7,2016,Wednesday,July,f
20200727,2020-07-27,27,7,2020,Monday,July,f
20100115,2010-01-15,15,1,2010,Friday,January,f
20170710,2017-07-10,10,7,2017,Monday,July,f
20110404,2011-04-04,4,4,2011,Monday,April,f
20150714,2015-07-14,14,7,2015,Tuesday,July,f
20211124,2021-11-24,24,11,2021,Wednesday,November,f
20220327,2022-03-27,27,3,2022,Sunday,March,t
20200424,2020-04-24,24,4,2020,Friday,April,f
20220703,2022-07-03,3,7,2022,Sunday,July,t
20171019,2017-10-19,19,10,2017,Thursday,October,f
20181021,2018-10-21,21,10,2018,Sunday,October,t
20160906,2016-09-06,6,9,2016,Tuesday,September,f
20140802,2014-08-02,2,8,2014,Saturday,August,t
20150129,2015-01-29,29,1,2015,Thursday,January,f
20160413,2016-04-13,13,4,2016,Wednesday,April,f
20181226,2018-12-26,26,12,2018,Wednesday,December,f
20171123,2017-11-23,23,11,2017,Thursday,November,f
20201002,2020-10-02,2,10,2020,Friday,October,f
20220504,2022-05-04,4,5,2022,Wednesday,May,f
20200507,2020-05-07,7,5,2020,Thursday,May,f
20171027,2017-10-27,27,10,2017,Friday,October,f
20181026,2018-10-26,26,10,2018,Friday,October,f
20110117,2011-01-17,17,1,2011,Monday,January,f
20241209,2024-12-09,9,12,2024,Monday,December,f
20101122,2010-11-22,22,11,2010,Monday,November,f
20160606,2016-06-06,6,6,2016,Monday,June,f
20220607,2022-06-07,7,6,2022,Tuesday,June,f
20110812,2011-08-12,12,8,2011,Friday,August,f
20201001,2020-10-01,1,10,2020,Thursday,October,f
20220619,2022-06-19,19,6,2022,Sunday,June,t
20160524,2016-05-24,24,5,2016,Tuesday,May,f
20241124,2024-11-24,24,11,2024,Sunday,November,t
20201010,2020-10-10,10,10,2020,Saturday,October,t
20110110,2011-01-10,10,1,2011,Monday,January,f
20190624,2019-06-24,24,6,2019,Monday,June,f
20240711,2024-07-11,11,7,2024,Thursday,July,f
20171208,2017-12-08,8,12,2017,Friday,December,f
20220625,2022-06-25,25,6,2022,Saturday,June,t
20220206,2022-02-06,6,2,2022,Sunday,February,t
20210317,2021-03-17,17,3,2021,Wednesday,March,f
20161107,2016-11-07,7,11,2016,Monday,November,f
20200531,2020-05-31,31,5,2020,Sunday,May,t
20180813,2018-08-13,13,8,2018,Monday,August,f
20120108,2012-01-08,8,1,2012,Sunday,January,t
20131213,2013-12-13,13,12,2013,Friday,December,f
20100601,2010-06-01,1,6,2010,Tuesday,June,f
20140208,2014-02-08,8,2,2014,Saturday,February,t
20150710,2015-07-10,10,7,2015,Friday,July,f
20161014,2016-10-14,14,10,2016,Friday,October,f
20111211,2011-12-11,11,12,2011,Sunday,December,t
20130426,2013-04-26,26,4,2013,Friday,April,f
20140201,2014-02-01,1,2,2014,Saturday,February,t
20220313,2022-03-13,13,3,2022,Sunday,March,t
20240719,2024-07-19,19,7,2024,Friday,July,f
20240220,2024-02-20,20,2,2024,Tuesday,February,f
20200320,2020-03-20,20,3,2020,Friday,March,f
20110529,2011-05-29,29,5,2011,Sunday,May,t
20160608,2016-06-08,8,6,2016,Wednesday,June,f
20130819,2013-08-19,19,8,2013,Monday,August,f
20121009,2012-10-09,9,10,2012,Tuesday,October,f
20180509,2018-05-09,9,5,2018,Wednesday,May,f
20120916,2012-09-16,16,9,2012,Sunday,September,t
20140515,2014-05-15,15,5,2014,Thursday,May,f
20220126,2022-01-26,26,1,2022,Wednesday,January,f
20130321,2013-03-21,21,3,2013,Thursday,March,f
20170423,2017-04-23,23,4,2017,Sunday,April,t
20110401,2011-04-01,1,4,2011,Friday,April,f
20120803,2012-08-03,3,8,2012,Friday,August,f
20160905,2016-09-05,5,9,2016,Monday,September,f
20220808,2022-08-08,8,8,2022,Monday,August,f
20231129,2023-11-29,29,11,2023,Wednesday,November,f
20160616,2016-06-16,16,6,2016,Thursday,June,f
20201222,2020-12-22,22,12,2020,Tuesday,December,f
20120522,2012-05-22,22,5,2012,Tuesday,May,f
20120324,2012-03-24,24,3,2012,Saturday,March,t
20180921,2018-09-21,21,9,2018,Friday,September,f
20241227,2024-12-27,27,12,2024,Friday,December,f
20151015,2015-10-15,15,10,2015,Thursday,October,f
20180402,2018-04-02,2,4,2018,Monday,April,f
20190911,2019-09-11,11,9,2019,Wednesday,September,f
20161204,2016-12-04,4,12,2016,Sunday,December,t
20210515,2021-05-15,15,5,2021,Saturday,May,t
20160127,2016-01-27,27,1,2016,Wednesday,January,f
20180822,2018-08-22,22,8,2018,Wednesday,August,f
20150815,2015-08-15,15,8,2015,Saturday,August,t
20171031,2017-10-31,31,10,2017,Tuesday,October,f
20170806,2017-08-06,6,8,2017,Sunday,August,t
20120323,2012-03-23,23,3,2012,Friday,March,f
20100819,2010-08-19,19,8,2010,Thursday,August,f
20180305,2018-03-05,5,3,2018,Monday,March,f
20230204,2023-02-04,4,2,2023,Saturday,February,t
20201123,2020-11-23,23,11,2020,Monday,November,f
20141105,2014-11-05,5,11,2014,Wednesday,November,f
20150817,2015-08-17,17,8,2015,Monday,August,f
20170123,2017-01-23,23,1,2017,Monday,January,f
20170627,2017-06-27,27,6,2017,Tuesday,June,f
20120110,2012-01-10,10,1,2012,Tuesday,January,f
20110711,2011-07-11,11,7,2011,Monday,July,f
20180926,2018-09-26,26,9,2018,Wednesday,September,f
20170930,2017-09-30,30,9,2017,Saturday,September,t
20210513,2021-05-13,13,5,2021,Thursday,May,f
20230131,2023-01-31,31,1,2023,Tuesday,January,f
20230730,2023-07-30,30,7,2023,Sunday,July,t
20111010,2011-10-10,10,10,2011,Monday,October,f
20181020,2018-10-20,20,10,2018,Saturday,October,t
20180116,2018-01-16,16,1,2018,Tuesday,January,f
20110618,2011-06-18,18,6,2011,Saturday,June,t
20220226,2022-02-26,26,2,2022,Saturday,February,t
20230411,2023-04-11,11,4,2023,Tuesday,April,f
20201122,2020-11-22,22,11,2020,Sunday,November,t
20120708,2012-07-08,8,7,2012,Sunday,July,t
20230325,2023-03-25,25,3,2023,Saturday,March,t
20150715,2015-07-15,15,7,2015,Wednesday,July,f
20141013,2014-10-13,13,10,2014,Monday,October,f
20210726,2021-07-26,26,7,2021,Monday,July,f
20230219,2023-02-19,19,2,2023,Sunday,February,t
20140613,2014-06-13,13,6,2014,Friday,June,f
20160508,2016-05-08,8,5,2016,Sunday,May,t
20150412,2015-04-12,12,4,2015,Sunday,April,t
20170421,2017-04-21,21,4,2017,Friday,April,f
20210423,2021-04-23,23,4,2021,Friday,April,f
20150326,2015-03-26,26,3,2015,Thursday,March,f
20160125,2016-01-25,25,1,2016,Monday,January,f
20120601,2012-06-01,1,6,2012,Friday,June,f
20121204,2012-12-04,4,12,2012,Tuesday,December,f
20180704,2018-07-04,4,7,2018,Wednesday,July,f
20100329,2010-03-29,29,3,2010,Monday,March,f
20130520,2013-05-20,20,5,2013,Monday,May,f
20150330,2015-03-30,30,3,2015,Monday,March,f
20160826,2016-08-26,26,8,2016,Friday,August,f
20150212,2015-02-12,12,2,2015,Thursday,February,f
20130116,2013-01-16,16,1,2013,Wednesday,January,f
20230430,2023-04-30,30,4,2023,Sunday,April,t
20240710,2024-07-10,10,7,2024,Wednesday,July,f
20200114,2020-01-14,14,1,2020,Tuesday,January,f
20200906,2020-09-06,6,9,2020,Sunday,September,t
20210704,2021-07-04,4,7,2021,Sunday,July,t
20190820,2019-08-20,20,8,2019,Tuesday,August,f
20200217,2020-02-17,17,2,2020,Monday,February,f
20110420,2011-04-20,20,4,2011,Wednesday,April,f
20200521,2020-05-21,21,5,2020,Thursday,May,f
20211211,2021-12-11,11,12,2021,Saturday,December,t
20240801,2024-08-01,1,8,2024,Thursday,August,f
20100312,2010-03-12,12,3,2010,Friday,March,f
20170603,2017-06-03,3,6,2017,Saturday,June,t
20171101,2017-11-01,1,11,2017,Wednesday,November,f
20221219,2022-12-19,19,12,2022,Monday,December,f
20200412,2020-04-12,12,4,2020,Sunday,April,t
20160506,2016-05-06,6,5,2016,Friday,May,f
20221109,2022-11-09,9,11,2022,Wednesday,November,f
20210113,2021-01-13,13,1,2021,Wednesday,January,f
20160911,2016-09-11,11,9,2016,Sunday,September,t
20200812,2020-08-12,12,8,2020,Wednesday,August,f
20230111,2023-01-11,11,1,2023,Wednesday,January,f
20230629,2023-06-29,29,6,2023,Thursday,June,f
20120827,2012-08-27,27,8,2012,Monday,August,f
20160422,2016-04-22,22,4,2016,Friday,April,f
20150712,2015-07-12,12,7,2015,Sunday,July,t
20170321,2017-03-21,21,3,2017,Tuesday,March,f
20210901,2021-09-01,1,9,2021,Wednesday,September,f
20220119,2022-01-19,19,1,2022,Wednesday,January,f
20120617,2012-06-17,17,6,2012,Sunday,June,t
20160823,2016-08-23,23,8,2016,Tuesday,August,f
20170913,2017-09-13,13,9,2017,Wednesday,September,f
20201008,2020-10-08,8,10,2020,Thursday,October,f
20100109,2010-01-09,9,1,2010,Saturday,January,t
20200216,2020-02-16,16,2,2020,Sunday,February,t
20110515,2011-05-15,15,5,2011,Sunday,May,t
20120705,2012-07-05,5,7,2012,Thursday,July,f
20120725,2012-07-25,25,7,2012,Wednesday,July,f
20131021,2013-10-21,21,10,2013,Monday,October,f
20190923,2019-09-23,23,9,2019,Monday,September,f
20240327,2024-03-27,27,3,2024,Wednesday,March,f
20190225,2019-02-25,25,2,2019,Monday,February,f
20210228,2021-02-28,28,2,2021,Sunday,February,t
20100810,2010-08-10,10,8,2010,Tuesday,August,f
20150505,2015-05-05,5,5,2015,Tuesday,May,f
20200318,2020-03-18,18,3,2020,Wednesday,March,f
20220602,2022-06-02,2,6,2022,Thursday,June,f
20141229,2014-12-29,29,12,2014,Monday,December,f
20200517,2020-05-17,17,5,2020,Sunday,May,t
20210430,2021-04-30,30,4,2021,Friday,April,f
20110827,2011-08-27,27,8,2011,Saturday,August,t
20150501,2015-05-01,1,5,2015,Friday,May,f
20230202,2023-02-02,2,2,2023,Thursday,February,f
20240318,2024-03-18,18,3,2024,Monday,March,f
20160701,2016-07-01,1,7,2016,Friday,July,f
20170105,2017-01-05,5,1,2017,Thursday,January,f
20100809,2010-08-09,9,8,2010,Monday,August,f
20240703,2024-07-03,3,7,2024,Wednesday,July,f
20160501,2016-05-01,1,5,2016,Sunday,May,t
20150107,2015-01-07,7,1,2015,Wednesday,January,f
20111025,2011-10-25,25,10,2011,Tuesday,October,f
20190209,2019-02-09,9,2,2019,Saturday,February,t
20230718,2023-07-18,18,7,2023,Tuesday,July,f
20140118,2014-01-18,18,1,2014,Saturday,January,t
20140830,2014-08-30,30,8,2014,Saturday,August,t
20160212,2016-02-12,12,2,2016,Friday,February,f
20180825,2018-08-25,25,8,2018,Saturday,August,t
20211221,2021-12-21,21,12,2021,Tuesday,December,f
20190430,2019-04-30,30,4,2019,Tuesday,April,f
20131208,2013-12-08,8,12,2013,Sunday,December,t
20220501,2022-05-01,1,5,2022,Sunday,May,t
20130521,2013-05-21,21,5,2013,Tuesday,May,f
20230804,2023-08-04,4,8,2023,Friday,August,f
20230710,2023-07-10,10,7,2023,Monday,July,f
20110718,2011-07-18,18,7,2011,Monday,July,f
20120209,2012-02-09,9,2,2012,Thursday,February,f
20211213,2021-12-13,13,12,2021,Monday,December,f
20110216,2011-02-16,16,2,2011,Wednesday,February,f
20170406,2017-04-06,6,4,2017,Thursday,April,f
20111015,2011-10-15,15,10,2011,Saturday,October,t
20130728,2013-07-28,28,7,2013,Sunday,July,t
