weather_fact_key,date_key,time_key,weather_key,temperature_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,windspeed_10m
15321,20231227,400,17666,3.2,1.4,0.1,0,0,0,0,8.3
15322,20221216,400,16729,-0.8,-1.7,-5.6,1.8,0,1.26,0.08,16.6
15323,20221214,400,20678,-4.2,-6.3,-9.2,0,0,0,0.03,14.2
15324,20231228,400,8293,2.8,2.3,0.2,0,0,0,0,5.5
15325,20231221,400,22231,1.5,-0.5,-2,0,0,0,0.02,8.5
15326,20220827,400,3623,17.8,16.5,19.3,0,0,0,0,5.8
15327,20231229,400,16686,2.7,0.9,-0,0,0,0,0,4.8
15328,20231220,400,1357,-0.3,-2.2,-3.6,0.1,0.1,0,0.03,5.7
15329,20231230,400,899,3.4,1.8,0.4,0,0,0,0,8
15330,20221213,400,12067,-5.1,-7,-9,0,0,0,0.03,6
15331,20231219,400,4541,-3,-4.1,-6.5,0,0,0,0.04,5.8
15332,20230529,400,18675,10.3,6,8.2,0,0,0,0,7.6
15333,20231231,400,24539,-1.4,-1.7,-4.7,0,0,0,0,6.5
15334,20230317,400,12088,-0.8,-6.6,-5.2,0,0,0,0,9.9
15335,20221217,400,9826,-3.1,-4.8,-7.4,0.2,0,0.14,0.15,10.8
15336,20240101,400,13005,4.4,2.9,0.4,1.9,1.9,0,0,16.1
15337,20231218,400,20809,0.4,-0.2,-1.9,0,0,0,0.04,1.1
15338,20241101,400,3954,4.7,4.3,2.2,0,0,0,0,8.1
15339,20221212,400,2073,-3.6,-8.1,-8.7,0,0,0,0.02,13.6
15340,20240102,400,19034,-0.7,-1.9,-4.5,0,0,0,0,9.4
15341,20231217,400,12805,-0.9,-1.8,-4.5,0,0,0,0.05,8.5
15342,20240103,400,11654,7.6,5.7,4,0.1,0.1,0,0,17.3
15343,20240104,400,6122,7.4,3.3,3.3,0.4,0.4,0,0,17.3
15344,20231216,400,15441,-0.1,-1,-3.8,0,0,0,0.05,9.6
15345,20221211,400,13934,0.4,-2.3,-4.8,0.1,0,0.07,0.02,18.8
15346,20221218,400,5126,-9.5,-10.9,-13.9,0,0,0,0.15,7.3
15347,20220811,400,2236,16.1,8.9,14.2,0,0,0,0,10.9
15348,20230227,400,17574,-2.7,-7.2,-7.4,0,0,0,0,12
15349,20240105,400,19439,0.8,-0.3,-2.4,0,0,0,0,6.9
15350,20240106,400,5491,4,3.5,1.6,0.4,0.4,0,0,5.9
15351,20231215,400,7233,3,1,-0.8,0,0,0,0.06,13
15352,20240107,400,5540,0.5,-2.2,-4.5,0.4,0,0.28,0.02,17.5
15353,20231214,400,10025,3.2,2.6,0.1,0,0,0,0.09,9.3
15354,20230425,400,8629,8.6,4.4,5.4,0.1,0.1,0,0,12.3
15355,20241216,400,14695,5.8,2.8,1.4,0,0,0,0.02,19
15356,20221210,400,13717,-0.3,-1.4,-3.7,0,0,0,0.02,7.5
15357,20240108,400,7724,-5.3,-11,-11.5,0.2,0,0.14,0.03,19.9
15358,20240109,400,1469,-7.9,-15.8,-13.4,0,0,0,0.03,12.9
15359,20241102,400,11889,8.8,6.8,5.9,0,0,0,0,14.1
15360,20221219,400,2141,-3.3,-4.9,-8.4,0,0,0,0.15,15.9
15361,20231213,400,9907,3.9,3.4,1.4,0.7,0.7,0,0.12,6.4
15362,20240110,400,23251,-9.5,-15.8,-14,0,0,0,0.03,6.1
15363,20231212,400,13526,0.9,-0.5,-2.8,0,0,0,0.15,10.4
15364,20241229,400,1468,-2.1,-3.5,-5.2,0,0,0,0,3.4
15365,20221209,400,9978,-0.6,-1.1,-3.7,0,0,0,0,5.5
15366,20231211,400,14534,0.7,-0.1,-2.2,0.6,0.5,0.07,0.19,5.1
15367,20240111,400,3544,-9.2,-11.2,-13.3,0,0,0,0.03,4.7
15368,20240112,400,12856,-1.6,-4.9,-7,0,0,0,0.03,17.7
15369,20240113,400,8244,-1.9,-4.2,-6,0,0,0,0.03,9.7
15370,20230528,400,18660,9.5,5.3,7.1,0,0,0,0,8.6
15371,20221220,400,1941,-1.7,-2.6,-6.1,0,0,0,0.15,12.9
15372,20231210,400,16309,-0.9,-1.3,-5.3,0.5,0,0.35,0.18,13.9
15373,20230417,400,5274,7.2,5.2,4.1,0,0,0,0,12.7
15374,20221208,400,1466,-0.6,-2.1,-3.6,0,0,0,0,3.6
15375,20240114,400,20678,-0.7,-4.9,-5.6,0,0,0,0.03,14.4
15376,20231209,400,7242,-0.4,-0.9,-4.4,0.1,0,0.07,0.15,11.9
15377,20240115,400,12296,-4.1,-6.4,-8,0,0,0,0.03,6.6
15378,20240116,400,20324,-1,-6.7,-6.9,0,0,0,0.03,20.3
15379,20231208,400,20593,-1.7,-2.4,-5.1,0,0,0,0.15,6.8
15380,20230419,400,17395,9.4,7.5,6.6,0.4,0.4,0,0,15
15381,20221207,400,21409,2.3,0.8,-1,0,0,0,0,8.9
15382,20240117,400,14698,-3.7,-5.4,-7.7,0,0,0,0.03,7.9
15383,20220826,400,16630,18.6,17.9,20.7,0,0,0,0,5.5
15384,20221221,400,24840,-1.2,-1.6,-4.6,0,0,0,0.15,7.1
15385,20240118,400,9146,0.5,0.5,-2.4,0.3,0.3,0,0.03,5.8
15386,20231207,400,9912,1.4,-0.2,-2.8,0,0,0,0.16,14.3
15387,20241103,400,7975,0.7,-2.2,-2.8,0,0,0,0,7.4
15388,20221206,400,1406,1.9,1.5,-1.4,0.2,0.2,0,0,9.7
15389,20240119,400,7139,-2.2,-5.1,-7.1,0,0,0,0.03,14.2
15390,20231206,400,13824,-2.5,-3.1,-5.7,0.1,0,0.07,0.15,4.7
15391,20240120,400,22780,-5.2,-7.1,-9.1,0,0,0,0.03,5.8
15392,20231205,400,3248,-2.9,-4.6,-8,0,0,0,0.15,16.6
15393,20230527,400,8840,10.2,5.8,7.1,0,0,0,0,13.6
15394,20240121,400,12684,-5.7,-8.7,-10.3,0,0,0,0.03,9.5
15395,20221205,400,9050,5.1,3.8,0.8,0,0,0,0,19.1
15396,20230408,400,19502,2.5,1.6,-0.1,0,0,0,0.02,4.7
15397,20221222,400,18675,-1.6,-1.7,-4.6,0,0,0,0.15,4.2
15398,20240122,400,20837,-4,-6.8,-8,0,0,0,0.03,7.2
15399,20231204,400,11583,-9,-9.8,-12.6,0,0,0,0.15,2.5
15400,20240123,400,13497,-1.8,-2.7,-5.2,0,0,0,0.04,6.4
15401,20240124,400,7501,2.2,0.7,-1.6,0.3,0.3,0,0.03,12.7
