traffic_fact_key,location_key,year,car_count,truck_count,total_vehicles
2938,1667,2021,11,15,26
2939,1667,2022,10,20,30
2940,1667,2023,11,20,31
2941,8677,2010,10,15,25
2942,8677,2011,10,15,25
2943,8677,2012,10,15,25
2944,8677,2013,12,17,29
2945,8677,2014,13,19,32
2946,8677,2015,13,19,32
2947,8677,2016,12,18,30
2948,8677,2017,12,18,30
2949,8677,2018,12,18,30
2950,8677,2019,12,18,30
2951,8677,2020,12,18,30
2952,8677,2021,12,18,30
2953,8677,2022,13,17,30
2954,8677,2023,13,20,33
2955,3897,2010,4,12,16
2956,3897,2011,4,15,19
2957,3897,2012,4,15,19
2958,3897,2013,4,15,19
2959,3897,2014,4,15,19
2960,3897,2015,4,15,19
2961,3897,2016,4,14,18
2962,3897,2017,5,13,18
2963,3897,2018,5,13,18
2964,3897,2019,6,15,21
2965,3897,2020,5,15,20
2966,3897,2021,3,18,21
2967,3897,2022,3,18,21
2968,3897,2023,4,15,19
2969,17273,2010,8,15,23
2970,17273,2011,8,15,23
2971,17273,2012,8,15,23
2972,17273,2013,7,14,21
2973,17273,2014,8,13,21
2974,17273,2015,8,13,21
2975,17273,2016,8,17,25
2976,17273,2017,9,17,26
2977,17273,2018,9,17,26
2978,17273,2019,9,17,26
2979,17273,2020,8,17,25
2980,17273,2021,7,16,23
2981,17273,2022,9,16,25
2982,17273,2023,9,16,25
2983,17953,2010,14,15,29
2984,17953,2011,14,15,29
2985,17953,2012,14,15,29
2986,17953,2013,14,15,29
2987,17953,2014,15,19,34
2988,17953,2015,15,19,34
2989,17953,2016,14,19,33
2990,17953,2017,15,18,33
2991,17953,2018,15,18,33
2992,17953,2019,15,18,33
2993,17953,2020,14,18,32
2994,17953,2021,16,16,32
2995,17953,2022,16,17,33
2996,17953,2023,15,15,30
2997,17530,2010,4,9,13
2998,17530,2011,4,9,13
2999,17530,2012,4,9,13
3000,17530,2013,4,9,13
3001,17530,2014,4,9,13
3002,17530,2015,4,9,13
3003,17530,2016,3,10,13
3004,17530,2017,3,10,13
3005,17530,2018,3,10,13
3006,17530,2019,3,10,13
3007,17530,2020,3,10,13
3008,17530,2021,4,10,14
3009,17530,2022,3,13,16
3010,17530,2023,3,13,16
3011,5107,2010,16,15,31
3012,5107,2011,16,15,31
3013,5107,2012,16,15,31
3014,5107,2013,16,15,31
3015,5107,2014,16,18,34
3016,5107,2015,16,18,34
3017,5107,2016,16,18,34
3018,5107,2017,17,17,34
3019,5107,2018,17,17,34
3020,5107,2019,17,17,34
3021,5107,2020,16,17,33
3022,5107,2021,19,16,35
3023,5107,2022,18,17,35
3024,5107,2023,17,15,32
3025,12980,2010,10,15,25
3026,12980,2011,9,18,27
3027,12980,2012,9,18,27
3028,12980,2013,8,21,29
3029,12980,2014,10,22,32
3030,12980,2015,10,22,32
3031,12980,2016,10,22,32
3032,12980,2017,12,20,32
3033,12980,2018,12,20,32
3034,12980,2019,12,20,32
3035,12980,2020,12,20,32
3036,12980,2021,15,15,30
3037,12980,2022,14,18,32
3038,12980,2023,12,13,25
3039,17096,2010,11,14,25
3040,17096,2011,10,16,26
3041,17096,2012,10,16,26
3042,17096,2013,10,16,26
3043,17096,2014,11,17,28
3044,17096,2015,10,16,26
3045,17096,2016,10,16,26
3046,17096,2017,14,15,29
3047,17096,2018,14,15,29
3048,17096,2019,14,18,32
3049,17096,2020,14,18,32
3050,17096,2021,17,13,30
3051,17096,2022,16,13,29
3052,17096,2023,15,17,32
3053,13082,2010,14,11,25
3054,13082,2011,13,10,23
3055,13082,2012,13,10,23
3056,13082,2013,15,12,27
3057,13082,2014,14,12,26
3058,13082,2015,13,12,25
3059,13082,2016,13,12,25
3060,13082,2017,14,12,26
3061,13082,2018,17,14,31
3062,13082,2019,17,14,31
3063,13082,2020,17,14,31
3064,13082,2021,17,14,31
3065,13082,2022,17,18,35
3066,13082,2023,17,18,35
3067,19067,2010,7,15,22
3068,19067,2011,6,15,21
3069,19067,2012,6,15,21
3070,19067,2013,7,16,23
3071,19067,2014,6,16,22
3072,19067,2015,6,16,22
3073,19067,2016,6,16,22
3074,19067,2017,6,16,22
3075,19067,2018,8,20,28
3076,19067,2019,8,20,28
3077,19067,2020,9,20,29
3078,19067,2021,9,20,29
3079,19067,2022,9,19,28
3080,19067,2023,9,19,28
3081,14056,2010,5,16,21
3082,14056,2011,4,20,24
3083,14056,2012,4,20,24
3084,14056,2013,5,24,29
3085,14056,2014,4,24,28
3086,14056,2015,4,24,28
3087,14056,2016,4,24,28
3088,14056,2017,5,24,29
3089,14056,2018,6,22,28
3090,14056,2019,6,22,28
3091,14056,2020,6,22,28
3092,14056,2021,6,22,28
3093,14056,2022,6,22,28
3094,14056,2023,6,22,28
3095,19272,2010,7,12,19
3096,19272,2011,7,12,19
3097,19272,2012,7,12,19
3098,19272,2013,7,12,19
3099,19272,2014,7,12,19
3100,19272,2015,7,12,19
3101,19272,2016,7,12,19
3102,19272,2017,8,12,20
3103,19272,2018,8,12,20
3104,19272,2019,8,12,20
3105,19272,2020,8,12,20
3106,19272,2021,8,12,20
3107,19272,2022,8,14,22
3108,19272,2023,8,14,22
3109,9329,2010,8,12,20
3110,9329,2011,8,13,21
3111,9329,2012,8,13,21
3112,9329,2013,8,13,21
3113,9329,2014,8,14,22
3114,9329,2015,8,14,22
3115,9329,2016,8,14,22
3116,9329,2017,9,13,22
3117,9329,2018,10,14,24
3118,9329,2019,10,14,24
3119,9329,2020,10,14,24
3120,9329,2021,10,14,24
3121,9329,2022,10,13,23
3122,9329,2023,10,13,23
3123,18365,2010,2,15,17
3124,18365,2011,2,15,17
3125,18365,2012,2,15,17
3126,18365,2013,2,15,17
3127,18365,2014,2,15,17
3128,18365,2015,2,15,17
3129,18365,2016,2,15,17
3130,18365,2017,2,15,17
3131,18365,2018,3,25,28
3132,18365,2019,3,25,28
3133,18365,2020,3,25,28
3134,18365,2021,3,25,28
3135,18365,2022,3,25,28
3136,18365,2023,3,25,28
3137,13137,2010,4,16,20
3138,13137,2011,4,18,22
3139,13137,2012,4,18,22
3140,13137,2013,4,14,18
3141,13137,2014,4,14,18
3142,13137,2015,5,15,20
3143,13137,2016,5,15,20
3144,13137,2017,4,15,19
3145,13137,2018,4,22,26
3146,13137,2019,5,15,20
3147,13137,2020,4,15,19
3148,13137,2021,5,14,19
3149,13137,2022,5,14,19
3150,13137,2023,5,15,20
3151,13365,2010,6,12,18
3152,13365,2011,6,12,18
3153,13365,2012,6,12,18
3154,13365,2013,6,12,18
3155,13365,2014,6,13,19
3156,13365,2015,6,13,19
3157,13365,2016,6,13,19
3158,13365,2017,6,15,21
3159,13365,2018,6,15,21
3160,13365,2019,6,15,21
3161,13365,2020,6,15,21
3162,13365,2021,6,15,21
3163,13365,2022,7,14,21
3164,13365,2023,7,14,21
3165,13420,2010,3,12,15
3166,13420,2011,3,13,16
3167,13420,2012,3,13,16
3168,13420,2013,3,13,16
3169,13420,2014,3,14,17
3170,13420,2015,3,14,17
3171,13420,2016,4,13,17
3172,13420,2017,4,12,16
3173,13420,2018,4,12,16
3174,13420,2019,4,12,16
3175,13420,2020,3,16,19
3176,13420,2021,3,16,19
3177,13420,2022,3,17,20
3178,13420,2023,3,17,20
3179,1715,2010,13,13,26
3180,1715,2011,13,13,26
3181,1715,2012,13,13,26
3182,1715,2013,12,12,24
3183,1715,2014,13,12,25
3184,1715,2015,13,12,25
3185,1715,2016,13,11,24
3186,1715,2017,14,15,29
3187,1715,2018,14,15,29
3188,1715,2019,14,15,29
3189,1715,2020,13,16,29
3190,1715,2021,13,16,29
3191,1715,2022,12,20,32
3192,1715,2023,12,20,32
3193,19365,2010,32,26,58
3194,19365,2011,32,26,58
3195,19365,2012,32,26,58
3196,19365,2013,32,26,58
3197,19365,2014,32,26,58
3198,19365,2015,32,30,62
3199,19365,2016,32,30,62
3200,19365,2017,37,32,69
3201,19365,2018,37,32,69
3202,19365,2019,36,35,71
3203,19365,2020,37,35,72
3204,19365,2021,37,35,72
3205,19365,2022,37,35,72
3206,19365,2023,42,35,77
3207,9484,2010,27,10,37
3208,9484,2011,27,10,37
3209,9484,2012,27,10,37
3210,9484,2013,27,10,37
3211,9484,2014,27,10,37
3212,9484,2015,27,10,37
3213,9484,2016,10,20,30
3214,9484,2017,28,10,38
3215,9484,2018,28,10,38
3216,9484,2019,28,10,38
3217,9484,2020,28,10,38
3218,9484,2021,28,10,38
3219,9484,2022,28,10,38
3220,9484,2023,28,10,38
3221,11220,2010,29,10,39
3222,11220,2011,27,12,39
3223,11220,2012,27,12,39
3224,11220,2013,27,12,39
3225,11220,2014,26,12,38
3226,11220,2015,26,12,38
3227,11220,2016,15,20,35
3228,11220,2017,27,12,39
3229,11220,2018,27,12,39
3230,11220,2019,27,12,39
3231,11220,2020,27,12,39
3232,11220,2021,28,12,40
3233,11220,2022,29,12,41
3234,11220,2023,31,17,48
3235,3396,2010,20,5,25
3236,3396,2011,20,7,27
3237,3396,2012,20,7,27
3238,3396,2013,18,7,25
3239,3396,2014,20,7,27
3240,3396,2015,20,7,27
3241,3396,2016,21,7,28
3242,3396,2017,22,7,29
3243,3396,2018,22,7,29
3244,3396,2019,23,7,30
3245,3396,2020,22,7,29
3246,3396,2021,22,7,29
3247,3396,2022,22,7,29
3248,3396,2023,23,7,30
3249,6931,2010,54,23,77
3250,6931,2011,53,22,75
3251,6931,2012,51,22,73
3252,6931,2013,51,22,73
3253,6931,2014,51,23,74
3254,6931,2015,51,23,74
3255,6931,2016,51,23,74
3256,6931,2017,56,27,83
3257,6931,2018,57,26,83
3258,6931,2019,57,26,83
3259,6931,2020,58,26,84
3260,6931,2021,59,25,84
3261,6931,2022,60,25,85
3262,6931,2023,64,28,92
3263,8018,2010,56,24,80
3264,8018,2011,52,23,75
3265,8018,2012,51,23,74
3266,8018,2013,52,23,75
3267,8018,2014,53,23,76
3268,8018,2015,55,25,80
3269,8018,2016,56,25,81
3270,8018,2017,60,30,90
3271,8018,2018,61,30,91
3272,8018,2019,63,32,95
3273,8018,2020,62,32,94
3274,8018,2021,66,31,97
3275,8018,2022,67,31,98
3276,8018,2023,70,32,102
3277,16867,2010,46,12,58
3278,16867,2011,44,12,56
3279,16867,2012,41,11,52
3280,16867,2013,40,11,51
3281,16867,2014,42,13,55
3282,16867,2015,42,13,55
3283,16867,2016,42,13,55
3284,16867,2017,42,13,55
3285,16867,2018,42,13,55
3286,16867,2019,42,13,55
3287,16867,2020,42,13,55
3288,16867,2021,42,13,55
3289,16867,2022,42,14,56
3290,16867,2023,45,15,60
3291,8907,2010,43,12,55
3292,8907,2011,41,11,52
3293,8907,2012,38,11,49
3294,8907,2013,37,11,48
3295,8907,2014,37,13,50
3296,8907,2015,37,13,50
3297,8907,2016,36,13,49
3298,8907,2017,36,13,49
3299,8907,2018,36,13,49
3300,8907,2019,36,13,49
3301,8907,2020,38,18,56
3302,8907,2021,38,18,56
3303,8907,2022,37,17,54
3304,8907,2023,42,17,59
3305,8803,2010,11,15,26
3306,8803,2011,14,15,29
3307,8803,2012,17,12,29
3308,8803,2013,18,11,29
3309,8803,2014,20,18,38
3310,8803,2015,21,18,39
3311,8803,2016,19,14,33
3312,8803,2017,19,14,33
3313,8803,2018,19,14,33
3314,8803,2019,19,14,33
3315,8803,2020,19,14,33
3316,8803,2021,19,16,35
3317,8803,2022,19,16,35
3318,8803,2023,20,15,35
3319,8427,2010,6,16,22
3320,8427,2011,7,15,22
3321,8427,2012,8,12,20
3322,8427,2013,8,12,20
3323,8427,2014,9,11,20
3324,8427,2015,9,11,20
3325,8427,2016,9,11,20
3326,8427,2017,9,11,20
3327,8427,2018,9,11,20
3328,8427,2019,9,11,20
3329,8427,2020,10,11,21
3330,8427,2021,12,16,28
3331,8427,2022,12,16,28
3332,8427,2023,12,16,28
3333,18661,2010,9,12,21
3334,18661,2011,9,12,21
3335,18661,2012,10,11,21
3336,18661,2013,10,11,21
3337,18661,2014,10,11,21
3338,18661,2015,10,11,21
3339,18661,2016,10,11,21
3340,18661,2017,10,11,21
3341,18661,2018,10,11,21
3342,18661,2019,10,11,21
3343,18661,2020,12,20,32
3344,18661,2021,12,20,32
3345,18661,2022,12,20,32
3346,18661,2023,12,20,32
3347,9628,2010,42,12,54
3348,9628,2011,42,12,54
3349,9628,2012,48,11,59
3350,9628,2013,48,11,59
3351,9628,2014,48,11,59
3352,9628,2015,48,11,59
3353,9628,2016,48,11,59
3354,9628,2017,48,11,59
3355,9628,2018,48,11,59
3356,9628,2019,48,11,59
3357,9628,2020,47,18,65
3358,9628,2021,47,18,65
3359,9628,2022,47,18,65
3360,9628,2023,52,18,70
3361,9382,2010,23,15,38
3362,9382,2011,24,15,39
3363,9382,2012,23,15,38
3364,9382,2013,23,15,38
3365,9382,2014,23,15,38
3366,9382,2015,22,18,40
3367,9382,2016,22,18,40
3368,9382,2017,22,18,40
3369,9382,2018,22,18,40
3370,9382,2019,22,18,40
3371,9382,2020,22,23,45
3372,9382,2021,22,23,45
3373,9382,2022,22,20,42
3374,9382,2023,24,20,44
3375,3245,2010,34,9,43
3376,3245,2011,33,9,42
3377,3245,2012,31,10,41
3378,3245,2013,31,10,41
3379,3245,2014,31,10,41
3380,3245,2015,31,10,41
3381,3245,2016,30,10,40
3382,3245,2017,30,12,42
3383,3245,2018,30,12,42
3384,3245,2019,30,12,42
3385,3245,2020,29,16,45
3386,3245,2021,29,16,45
3387,3245,2022,28,15,43
3388,3245,2023,31,14,45
3389,12144,2010,36,11,47
3390,12144,2011,36,11,47
3391,12144,2012,38,11,49
3392,12144,2013,38,11,49
3393,12144,2014,38,11,49
3394,12144,2015,39,11,50
3395,12144,2016,38,11,49
3396,12144,2017,38,11,49
3397,12144,2018,38,11,49
3398,12144,2019,38,11,49
3399,12144,2020,36,10,46
3400,12144,2021,35,10,45
3401,12144,2022,35,10,45
3402,12144,2023,35,10,45
3403,17404,2010,36,9,45
3404,17404,2011,36,12,48
3405,17404,2012,36,12,48
3406,17404,2013,36,12,48
3407,17404,2014,36,12,48
3408,17404,2015,36,12,48
3409,17404,2016,35,11,46
3410,17404,2017,35,11,46
3411,17404,2018,35,11,46
3412,17404,2019,35,11,46
3413,17404,2020,33,10,43
3414,17404,2021,32,10,42
3415,17404,2022,31,10,41
3416,17404,2023,31,10,41
3417,13931,2010,39,9,48
3418,13931,2011,40,9,49
3419,13931,2012,41,9,50
3420,13931,2013,41,9,50
3421,13931,2014,41,9,50
3422,13931,2015,41,9,50
3423,13931,2016,40,9,49
3424,13931,2017,40,9,49
3425,13931,2018,40,9,49
3426,13931,2019,40,9,49
3427,13931,2020,38,9,47
3428,13931,2021,35,11,46
3429,13931,2022,33,14,47
3430,13931,2023,33,14,47
3431,10073,2010,33,10,43
3432,10073,2011,33,10,43
3433,10073,2012,33,10,43
3434,10073,2013,33,10,43
3435,10073,2014,33,10,43
3436,10073,2015,33,10,43
3437,10073,2016,32,10,42
3438,10073,2017,33,11,44
3439,10073,2018,33,11,44
3440,10073,2019,33,11,44
3441,10073,2020,42,10,52
3442,10073,2021,36,12,48
3443,10073,2022,30,13,43
3444,10073,2023,29,14,43
3445,7236,2010,46,11,57
3446,7236,2011,46,10,56
3447,7236,2012,45,10,55
3448,7236,2013,44,10,54
3449,7236,2014,44,10,54
3450,7236,2015,44,10,54
3451,7236,2016,43,10,53
3452,7236,2017,44,11,55
3453,7236,2018,44,11,55
3454,7236,2019,44,11,55
3455,7236,2020,42,10,52
3456,7236,2021,37,12,49
3457,7236,2022,31,13,44
3458,7236,2023,30,14,44
3459,6888,2010,9,9,18
3460,6888,2011,8,9,17
3461,6888,2012,8,9,17
3462,6888,2013,8,9,17
3463,6888,2014,8,9,17
3464,6888,2015,8,9,17
3465,6888,2016,8,9,17
3466,6888,2017,8,12,20
3467,6888,2018,8,12,20
3468,6888,2019,8,12,20
3469,6888,2020,28,14,42
3470,6888,2021,28,14,42
3471,6888,2022,27,15,42
3472,6888,2023,30,14,44
3473,9672,2010,11,8,19
3474,9672,2011,10,10,20
3475,9672,2012,10,10,20
3476,9672,2013,10,10,20
3477,9672,2014,10,10,20
3478,9672,2015,10,10,20
3479,9672,2016,10,10,20
3480,9672,2017,10,12,22
3481,9672,2018,10,12,22
3482,9672,2019,10,12,22
3483,9672,2020,27,12,39
3484,9672,2021,27,10,37
3485,9672,2022,27,11,38
3486,9672,2023,29,12,41
3487,14896,2010,25,9,34
3488,14896,2011,24,8,32
3489,14896,2012,22,9,31
3490,14896,2013,22,9,31
3491,14896,2014,23,9,32
3492,14896,2015,23,9,32
3493,14896,2016,22,9,31
3494,14896,2017,22,10,32
3495,14896,2018,22,10,32
3496,14896,2019,22,10,32
3497,14896,2020,0,0,0
3498,14896,2021,0,0,0
3499,14896,2022,1,90,91
3500,14896,2023,1,90,91
3501,11936,2010,17,7,24
3502,11936,2011,16,10,26
3503,11936,2012,16,10,26
3504,11936,2013,16,10,26
3505,11936,2014,16,10,26
3506,11936,2015,16,10,26
3507,11936,2016,16,9,25
3508,11936,2017,17,11,28
3509,11936,2018,17,11,28
3510,11936,2019,16,11,27
3511,11936,2020,0,0,0
3512,11936,2021,1,50,51
3513,11936,2022,2,36,38
3514,11936,2023,2,36,38
3515,11752,2010,11,8,19
3516,11752,2011,12,10,22
3517,11752,2012,12,10,22
3518,11752,2013,12,10,22
3519,11752,2014,12,10,22
3520,11752,2015,12,10,22
3521,11752,2016,12,10,22
3522,11752,2017,12,10,22
3523,11752,2018,12,10,22
3524,11752,2019,11,10,21
3525,11752,2020,20,12,32
3526,11752,2021,25,9,34
3527,11752,2022,27,13,40
3528,11752,2023,28,13,41
3529,722,2010,8,7,15
3530,722,2011,8,7,15
3531,722,2012,8,7,15
3532,722,2013,8,7,15
3533,722,2014,8,7,15
3534,722,2015,8,9,17
3535,722,2016,8,9,17
3536,722,2017,8,8,16
3537,722,2018,8,8,16
3538,722,2019,8,10,18
3539,722,2020,8,10,18
3540,722,2021,8,9,17
3541,722,2022,8,9,17
3542,722,2023,8,9,17
3543,4698,2010,23,13,36
3544,4698,2011,23,13,36
3545,4698,2012,23,13,36
3546,4698,2013,22,11,33
3547,4698,2014,22,11,33
3548,4698,2015,22,11,33
3549,4698,2016,22,11,33
3550,4698,2017,23,12,35
3551,4698,2018,23,12,35
3552,4698,2019,22,11,33
3553,4698,2020,21,10,31
3554,4698,2021,21,9,30
3555,4698,2022,22,9,31
3556,4698,2023,24,12,36
3557,7417,2010,31,8,39
3558,7417,2011,30,8,38
3559,7417,2012,30,8,38
3560,7417,2013,30,8,38
3561,7417,2014,30,10,40
3562,7417,2015,28,10,38
3563,7417,2016,27,10,37
3564,7417,2017,26,11,37
3565,7417,2018,27,11,38
3566,7417,2019,26,11,37
3567,7417,2020,21,12,33
3568,7417,2021,26,14,40
3569,7417,2022,27,12,39
3570,7417,2023,29,10,39
3571,16300,2010,21,4,25
3572,16300,2011,21,4,25
3573,16300,2012,21,8,29
3574,16300,2013,22,8,30
3575,16300,2014,22,8,30
3576,16300,2015,22,8,30
3577,16300,2016,22,8,30
3578,16300,2017,22,8,30
3579,16300,2018,22,8,30
3580,16300,2019,22,8,30
3581,16300,2020,22,11,33
3582,16300,2021,22,11,33
3583,16300,2022,22,11,33
3584,16300,2023,22,11,33
3585,20362,2010,23,5,28
3586,20362,2011,23,5,28
3587,20362,2012,24,5,29
3588,20362,2013,26,5,31
3589,20362,2014,26,5,31
3590,20362,2015,26,5,31
3591,20362,2016,26,5,31
3592,20362,2017,26,5,31
3593,20362,2018,26,5,31
3594,20362,2019,26,5,31
3595,20362,2020,26,9,35
3596,20362,2021,26,9,35
3597,20362,2022,26,9,35
3598,20362,2023,26,8,34
3599,3971,2010,22,4,26
3600,3971,2011,22,4,26
3601,3971,2012,23,4,27
3602,3971,2013,23,4,27
3603,3971,2014,23,4,27
3604,3971,2015,23,4,27
3605,3971,2016,23,4,27
3606,3971,2017,23,4,27
3607,3971,2018,23,4,27
3608,3971,2019,24,4,28
3609,3971,2020,22,7,29
3610,3971,2021,22,7,29
3611,3971,2022,22,7,29
3612,3971,2023,22,7,29
3613,5721,2010,22,4,26
3614,5721,2011,22,4,26
3615,5721,2012,22,4,26
3616,5721,2013,22,4,26
3617,5721,2014,22,4,26
3618,5721,2015,22,6,28
3619,5721,2016,22,6,28
3620,5721,2017,22,7,29
3621,5721,2018,22,7,29
3622,5721,2019,23,10,33
3623,5721,2020,22,6,28
3624,5721,2021,21,10,31
3625,5721,2022,21,10,31
3626,5721,2023,21,9,30
3627,13995,2010,6,7,13
3628,13995,2011,6,7,13
3629,13995,2012,6,7,13
3630,13995,2013,7,7,14
3631,13995,2014,7,7,14
3632,13995,2015,7,7,14
3633,13995,2016,7,7,14
3634,13995,2017,7,7,14
3635,13995,2018,7,7,14
3636,13995,2019,7,7,14
3637,13995,2020,7,7,14
3638,13995,2021,7,7,14
3639,13995,2022,7,7,14
3640,13995,2023,7,7,14
3641,4070,2010,5,3,8
3642,4070,2011,5,3,8
3643,4070,2012,5,3,8
3644,4070,2013,6,3,9
3645,4070,2014,6,3,9
3646,4070,2015,6,3,9
3647,4070,2016,6,3,9
3648,4070,2017,6,3,9
3649,4070,2018,6,3,9
3650,4070,2019,6,3,9
3651,4070,2020,6,8,14
3652,4070,2021,6,8,14
3653,4070,2022,6,8,14
3654,4070,2023,6,8,14
3655,13236,2010,8,18,26
3656,13236,2011,9,17,26
3657,13236,2012,10,15,25
3658,13236,2013,10,15,25
3659,13236,2014,11,20,31
3660,13236,2015,12,20,32
3661,13236,2016,12,20,32
3662,13236,2017,12,20,32
3663,13236,2018,12,19,31
3664,13236,2019,12,19,31
3665,13236,2020,12,19,31
3666,13236,2021,14,19,33
3667,13236,2022,14,19,33
3668,13236,2023,15,19,34
3669,8329,2010,11,14,25
3670,8329,2011,15,15,30
3671,8329,2012,16,12,28
3672,8329,2013,17,11,28
3673,8329,2014,18,12,30
3674,8329,2015,20,11,31
3675,8329,2016,19,9,28
3676,8329,2017,19,11,30
3677,8329,2018,19,11,30
3678,8329,2019,19,11,30
3679,8329,2020,18,11,29
3680,8329,2021,17,12,29
3681,8329,2022,18,13,31
3682,8329,2023,19,14,33
3683,14672,2010,13,12,25
3684,14672,2011,16,14,30
3685,14672,2012,16,12,28
3686,14672,2013,17,11,28
3687,14672,2014,17,11,28
3688,14672,2015,17,11,28
3689,14672,2016,18,8,26
3690,14672,2017,20,12,32
3691,14672,2018,20,12,32
3692,14672,2019,20,12,32
3693,14672,2020,19,12,31
3694,14672,2021,19,12,31
3695,14672,2022,20,13,33
3696,14672,2023,21,15,36
3697,13760,2010,19,10,29
3698,13760,2011,19,10,29
3699,13760,2012,19,10,29
3700,13760,2013,19,10,29
3701,13760,2014,18,10,28
3702,13760,2015,20,12,32
3703,13760,2016,20,9,29
3704,13760,2017,20,9,29
3705,13760,2018,20,9,29
3706,13760,2019,20,9,29
3707,13760,2020,19,9,28
3708,13760,2021,19,9,28
3709,13760,2022,19,9,28
3710,13760,2023,23,16,39
3711,6627,2010,50,13,63
3712,6627,2011,50,12,62
3713,6627,2012,50,12,62
3714,6627,2013,52,11,63
3715,6627,2014,52,11,63
3716,6627,2015,54,11,65
3717,6627,2016,55,11,66
3718,6627,2017,57,12,69
3719,6627,2018,58,12,70
3720,6627,2019,58,12,70
3721,6627,2020,56,12,68
3722,6627,2021,57,11,68
3723,6627,2022,61,10,71
3724,6627,2023,62,10,72
3725,3904,2010,74,24,98
3726,3904,2011,69,23,92
3727,3904,2012,66,23,89
3728,3904,2013,67,22,89
3729,3904,2014,68,22,90
3730,3904,2015,69,25,94
3731,3904,2016,70,25,95
3732,3904,2017,73,31,104
3733,3904,2018,74,31,105
3734,3904,2019,76,31,107
3735,3904,2020,75,31,106
3736,3904,2021,78,30,108
3737,3904,2022,79,30,109
3738,3904,2023,81,31,112
3739,16903,2010,7,15,22
3740,16903,2011,7,15,22
3741,16903,2012,7,15,22
3742,16903,2013,7,15,22
3743,16903,2014,7,15,22
3744,16903,2015,8,15,23
3745,16903,2016,8,15,23
3746,16903,2017,8,15,23
3747,16903,2018,7,18,25
3748,16903,2019,7,18,25
3749,16903,2020,7,18,25
3750,16903,2021,8,18,26
3751,16903,2022,8,18,26
3752,16903,2023,8,18,26
3753,13531,2010,2,18,20
3754,13531,2011,2,18,20
3755,13531,2012,2,18,20
3756,13531,2013,2,18,20
3757,13531,2014,2,18,20
3758,13531,2015,2,18,20
3759,13531,2016,2,18,20
3760,13531,2017,2,18,20
3761,13531,2018,2,20,22
3762,13531,2019,2,20,22
3763,13531,2020,2,20,22
3764,13531,2021,2,20,22
3765,13531,2022,2,20,22
3766,13531,2023,2,20,22
3767,1541,2010,3,12,15
3768,1541,2011,3,12,15
3769,1541,2012,3,12,15
3770,1541,2013,3,12,15
3771,1541,2014,3,12,15
3772,1541,2015,3,12,15
3773,1541,2016,3,12,15
3774,1541,2017,3,12,15
3775,1541,2018,2,15,17
3776,1541,2019,2,15,17
3777,1541,2020,2,15,17
3778,1541,2021,3,11,14
3779,1541,2022,3,11,14
3780,1541,2023,3,11,14
3781,14125,2010,5,16,21
3782,14125,2011,4,15,19
3783,14125,2012,4,15,19
3784,14125,2013,4,15,19
3785,14125,2014,4,15,19
3786,14125,2015,5,16,21
3787,14125,2016,5,16,21
3788,14125,2017,4,19,23
3789,14125,2018,4,19,23
3790,14125,2019,5,20,25
3791,14125,2020,5,20,25
3792,14125,2021,7,17,24
3793,14125,2022,5,18,23
3794,14125,2023,8,25,33
3795,21911,2010,5,14,19
3796,21911,2011,5,14,19
3797,21911,2012,5,14,19
3798,21911,2013,5,14,19
3799,21911,2014,5,14,19
3800,21911,2015,5,14,19
3801,21911,2016,5,14,19
3802,21911,2017,5,14,19
3803,21911,2018,5,17,22
3804,21911,2019,5,17,22
3805,21911,2020,5,17,22
3806,21911,2021,5,17,22
3807,21911,2022,5,17,22
3808,21911,2023,5,17,22
3809,14722,2010,17,15,32
3810,14722,2011,17,15,32
3811,14722,2012,17,15,32
3812,14722,2013,18,15,33
3813,14722,2014,17,15,32
3814,14722,2015,17,15,32
3815,14722,2016,18,15,33
3816,14722,2017,19,15,34
3817,14722,2018,19,15,34
3818,14722,2019,18,15,33
3819,14722,2020,18,15,33
3820,14722,2021,19,15,34
3821,14722,2022,19,15,34
3822,14722,2023,21,20,41
3823,566,2010,40,18,58
3824,566,2011,41,20,61
3825,566,2012,41,20,61
3826,566,2013,40,18,58
3827,566,2014,40,20,60
3828,566,2015,39,19,58
3829,566,2016,39,19,58
3830,566,2017,46,23,69
3831,566,2018,47,23,70
3832,566,2019,49,25,74
3833,566,2020,49,25,74
3834,566,2021,60,22,82
3835,566,2022,60,22,82
3836,566,2023,64,24,88
3837,22336,2010,16,15,31
3838,22336,2011,16,15,31
3839,22336,2012,16,15,31
3840,22336,2013,17,15,32
3841,22336,2014,16,15,31
3842,22336,2015,16,15,31
3843,22336,2016,18,16,34
3844,22336,2017,19,15,34
3845,22336,2018,19,15,34
3846,22336,2019,19,15,34
3847,22336,2020,19,15,34
3848,22336,2021,20,15,35
3849,22336,2022,20,15,35
3850,22336,2023,23,25,48
3851,22306,2010,0,0,0
3852,22306,2011,0,0,0
3853,22306,2012,0,0,0
3854,22306,2013,10,26,36
3855,22306,2014,10,26,36
3856,22306,2015,11,25,36
3857,22306,2016,15,20,35
3858,22306,2017,15,20,35
3859,22306,2018,15,20,35
3860,22306,2019,16,20,36
3861,22306,2020,15,20,35
3862,22306,2021,10,25,35
3863,22306,2022,15,20,35
3864,22306,2023,11,23,34
3865,7670,2010,0,0,0
3866,7670,2011,0,0,0
3867,7670,2012,0,0,0
3868,7670,2013,4,33,37
3869,7670,2014,4,33,37
3870,7670,2015,4,33,37
